nombre,telefono,direccion,latitud,longitud,municipio,categoria
Kumo Rooftop,(787) 955-9950,"2 José M. Tartak Ave, Carolina, 00979, Puerto Rico",18.4434675,-66.02304730000002,Loíza,Jangueo
La Pastizzería Isla Verde,(939) 355-0311,"Isla Verde Mall, 187 Calle Dalia, Carolina, 00979, Puerto Rico",18.4426094,-66.0149752,Loíza,Jangueo
El Tap Beer Co.,(787) 668-9569,"1969 C. Loíza, San Juan, 00911, Puerto Rico",18.4510162,-66.0548103,Loíza,Jangueo
La Cantina Karaoke Bar & Restaurant,(787) 945-9014,"304 Av. Juan Ponce de León, San Juan, 00918, Puerto Rico",18.4245107,-66.0577606,Loíza,Restaurantes
Zona 9 Bar & Grill + Billiards,(939) 336-1001,"1128B Av. Américo Miranda, San Juan, 00921, Puerto Rico",18.4008798,-66.07909339999999,Loíza,Jangueo
Las Palmas Bar and Rest.,(787) 230-3197,"corner, Av. Las Palmas & Cll Ernesto Cerra, CWX9+CRC, San Juan, 00907, Puerto Rico",18.4485654,-66.0804722,Loíza,Jangueo
DESARROPE BY Vidy's,(787) 767-3062,"104 Av. Universidad, San Juan, 00925, Puerto Rico",18.4029816,-66.0548271,Loíza,Jangueo
Carabalí Bar & Grill,(787) 355-0773,"Avenida A, Luquillo 00773, Puerto Rico",18.3645181,-65.7636588,Loíza,Jangueo
Clave Sol Bar & Rest.,(787) 545-1487,"Bo. Hato Nuevo Sector El Laberinto Carr. #834 Km. 5.9, Guaynabo, 00971, Puerto Rico",18.3109316,-66.1043772,Loíza,Jangueo
Vagabundo Social Speakeasy,(787) 233-8924,"1265 C. Marginal Villamar, Carolina, 00979, Puerto Rico",18.4431544,-66.028471,Loíza,Jangueo
Destilado,(787) 791-0404,"7012 C. Avenue Boca de Cangrejos, Carolina, 00979, Puerto Rico",18.4433988,-66.0087518,Loíza,Jangueo
La Jamberguera,(787) 963-0985,"Av. Tte. César Luis González, San Juan, 00918, Puerto Rico",18.4138206,-66.0654587,Loíza,Jangueo
La Fonda Gourmet,(787) 556-6022,"111 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3762692,-65.7157204,Luquillo,Restaurantes
El Hamberguito y algo Más,(787) 420-1410,"PR-3 Km 41.1, Luquillo, 00773, Puerto Rico",18.3523565,-65.6928448,Luquillo,Restaurantes
Rincón del Sabor,(787) 556-9760,"263 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3743119,-65.71546900000001,Luquillo,Restaurantes
Terruño,(787) 889-8989,"PR-3, Luquillo, 00773, Puerto Rico",18.380364,-65.7367238,Luquillo,Restaurantes
La Parrilla,(787) 889-0590,"PR-193, Luquillo, 00773, Puerto Rico",18.3799454,-65.73818419999999,Luquillo,Restaurantes
"Simple Food -""Breakfast & Lunch""",(787) 534-8888,"60 Cll 14 De Julio, Luquillo, 00773, Puerto Rico",18.3760116,-65.71640239999999,Luquillo,Restaurantes
Carabalí Bar & Grill,(787) 355-0773,"Avenida A, Luquillo 00773, Puerto Rico",18.3645181,-65.7636588,Luquillo,Jangueo
Lolita's Mexican Food,(787) 889-0250,"C. 3, Luquillo, 00773, Puerto Rico",18.3522872,-65.68625639999999,Luquillo,Restaurantes
Boardrider's Surf Bar and Grill,,"US, 25 Calle Veve Calzada, Luquillo, 00773, Puerto Rico",18.376575,-65.7150545,Luquillo,Jangueo
SolÉo,(939) 329-3229,"Carr PR-3 marginal, Sector, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3798151,-65.7456196,Luquillo,Restaurantes
El Jefe Burger Shack And Mojito Factory,(787) 604-0644,"Rout 3, KM 34.5, Cll 14 De Julio, Luquillo, 00773, Puerto Rico",18.3801864,-65.73729519999999,Luquillo,Restaurantes
TAKIRRIQUEÑO LUQUILLO,(787) 953-4413,"Km0.1 Carr.991, Luquillo, 00773, Puerto Rico",18.3634532,-65.7227772,Luquillo,Restaurantes
La Catrina Luquillo,(787) 719-5117,"152 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3758351,-65.715042,Luquillo,Restaurantes
Sama,(787) 223-9773,"A2, Luquillo, 00773, Puerto Rico",18.3776902,-65.7161229,Luquillo,Restaurantes
Edelweiss Bar & Grill,(787) 355-0888,"C. Marginal, Luquillo, 00773, Puerto Rico",18.3807364,-65.7353749,Luquillo,Jangueo
Frutera Flores,(787) 889-1155,"Barrio mameyes 1 carr 3, km32 H 9, Luquillo, 00773, Puerto Rico",18.3761017,-65.7548683,Luquillo,Restaurantes
Asador Boricua,(787) 671-3233,"km32.9 PR-3, Luquillo, 00773, Puerto Rico",18.3749241,-65.7579934,Luquillo,Restaurantes
Luquillo Beach Bakery Brunch & Lunch,(787) 912-8801,"153 Calle Marginal, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3795427,-65.743743,Luquillo,Restaurantes
Nativa Latin Cuisine,(787) 716-9077,"Luquillo, 00773, Puerto Rico",18.3801395,-65.7374829,Luquillo,Restaurantes
Revolution Pizza Shop,(787) 657-8251,"solar 34, Luquillo, 00773, Puerto Rico",18.3807469,-65.73562869999999,Luquillo,Restaurantes
El Tipico,(787) 514-1564,"119 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3751949,-65.7154139,Luquillo,Restaurantes
Flor de Coco,(787) 605-0442,"Kiosko de Luquillo #53, Luquillo, 00773, Puerto Rico",18.381047,-65.7342857,Luquillo,Restaurantes
The Ossobuco,(787) 358-3595,"C. Marginal, Luquillo 00773, Puerto Rico",18.3811855,-65.7337417,Luquillo,Restaurantes
Rellena’o #40,(939) 223-9934,"Kiosko 40, PR-3, C. Marginal, Luquillo, 00773, Puerto Rico",18.3807668,-65.7352571,Luquillo,Restaurantes
Pézkame Restaurant,(787) 201-9700,"PR-3, Luquillo, 00773, Puerto Rico",18.3521692,-65.68555839999999,Luquillo,Restaurantes
Consorte Cuban Cuisine,(939) 777-6999,"119 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.376178,-65.715373,Luquillo,Restaurantes
A Fuego Bar & Restaurant,(787) 534-3360,"Kioskos de Luquillo #50, Luquillo, 00773, Puerto Rico",18.3809713,-65.7345346,Luquillo,Restaurantes
Bistro del Mar,(939) 269-1978,"La Pared, Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.3774975,-65.7158784,Luquillo,Restaurantes
Vive La Vida Brunch & Waves,,"97HM+VFV, Calle C, Luquillo, 00773, Puerto Rico",18.3797448,-65.7163156,Luquillo,Restaurantes
ElArrecifeBar&Restaurant,(787) 655-7156,"3 C. Marginal, Luquillo, 00773, Puerto Rico",18.3806635,-65.7356331,Luquillo,Restaurantes
Isla Bayou,,"Calle: James Bond, San Juan, 00924, Puerto Rico",18.4012029,-65.9983295,Luquillo,Restaurantes
Latin Gyros,(787) 889-4801,"352 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3718732,-65.715672,Luquillo,Restaurantes
"Restaurante Jibaro's Borinquen, Kiosko 22",(787) 655-7312,"Kiosko 22, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3804132,-65.7364224,Luquillo,Restaurantes
El Cafecito Rústico,(787) 468-0777,"Km 41 3 Calle 4, Luquillo, 00773, Puerto Rico",18.3525323,-65.69252159999999,Luquillo,Restaurantes
Ernestina's Seafood Restaurant,(787) 632-8801,"11 Cll Soledad, Luquillo, 00773, Puerto Rico",18.3751798,-65.7159455,Luquillo,Restaurantes
Bungalu Rest & Bar,(939) 282-6471,"PR-968, Río Grande, 00745, Puerto Rico",18.3708828,-65.7686495,Luquillo,Restaurantes
La Ocho De Sylvia,,"97J6+2XR, Luquillo, 00773, Puerto Rico",18.3801132,-65.73760659999999,Luquillo,Restaurantes
Pasta Amor y Vino,(939) 579-4965,"68 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3766514,-65.7166481,Luquillo,Restaurantes
Cafetería La Diferencia,(787) 564-5620,"35 Cll Roosevelt, Luquillo, 00773, Puerto Rico",18.3774593,-65.7176439,Luquillo,Restaurantes
Tu Viandon,,"97PF+5HQ, Luquillo, 00773, Puerto Rico",18.384811,-65.72935249999999,Luquillo,Restaurantes
Roof top front the beach by jibaro’s,(787) 655-7312,"97J7+69M Interstate PR3, Luquillo, 00773, Puerto Rico",18.3805888,-65.7365847,Luquillo,Restaurantes
Antojitos Restaurant,(787) 317-4145,"Balneario de Luquillo Carr. 3 Kiosko #23, Luquillo, 00773, Puerto Rico",18.3804745,-65.7365262,Luquillo,Restaurantes
La Roca Taina Kiosk,,"97J8+FGV, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3812427,-65.7337112,Luquillo,Restaurantes
Roots Coastal Kitchen,(787) 888-6000 ext. 5220,"6000 Blvd. Río Mar, Río Grande, 00745, Puerto Rico",18.3882989,-65.7556122,Luquillo,Restaurantes
The ocean on your table,(939) 216-8152,"Bo zarzal, PR-3 km. Hm29.7, Río Grande, 00745, Puerto Rico",18.3710419,-65.77974809999999,Luquillo,Restaurantes
La Cava de Terroir,(787) 447-2145,"966Q+QHX, Luquillo, 00773, Puerto Rico",18.3619794,-65.7610078,Luquillo,Restaurantes
Coffee Therapy PR,(787) 953-4535,"62 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3766586,-65.7166249,Luquillo,Coffee Shops
Cafeína,(808) 688-8344,"segundo nivel de Boardriders, Luquillo, 00773, Puerto Rico",18.3766069,-65.7150557,Luquillo,Coffee Shops
Cold Wave Brunch & Bar,(787) 422-6868,"Calle 2, J5 Urb, Luquillo, 00773, Puerto Rico",18.3783354,-65.72164099999999,Luquillo,Coffee Shops
Luquillo Beach Bakery Brunch & Lunch,(787) 912-8801,"153 Calle Marginal, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3795427,-65.743743,Luquillo,Coffee Shops
"Simple Food -""Breakfast & Lunch""",(787) 534-8888,"60 Cll 14 De Julio, Luquillo, 00773, Puerto Rico",18.3760116,-65.71640239999999,Luquillo,Coffee Shops
Urbina's Barista Coffee,(787) 531-5972,"Carr. #3, Bo KM 23.5, Río Grande, 00745, Puerto Rico",18.3784591,-65.83753709999999,Luquillo,Coffee Shops
Flor de Coco,(787) 605-0442,"Kiosko de Luquillo #53, Luquillo, 00773, Puerto Rico",18.381047,-65.7342857,Luquillo,Coffee Shops
Coffee at the View,(939) 371-8719,"Marginal Palmer, 197 Calle 10 Suite 1A, Río Grande, 00745, Puerto Rico",18.3708276,-65.77542,Luquillo,Coffee Shops
VGarden Caffé,(787) 564-5927,"I Ruiz Pagan lote B, C. H local 2, Luquillo, 00773, Puerto Rico",18.3755597,-65.720091,Luquillo,Coffee Shops
"Panderri Bakery & Restaurant /Breakfast, Lunch,Dinner & Brunch",(787) 602-4000,"Carretera 193, 4 Condominio, Luquillo, 00773, Puerto Rico",18.3802399,-65.7213572,Luquillo,Restaurantes
Cafetería La Diferencia,(787) 564-5620,"35 Cll Roosevelt, Luquillo, 00773, Puerto Rico",18.3774593,-65.7176439,Luquillo,Coffee Shops
Don Mavi Pr,(939) 372-1272,"977R+GGQ, PR-3, Luquillo, 00773, Puerto Rico",18.3636391,-65.707584,Luquillo,Coffee Shops
"Alicia's Bakery, Brunch & Lunch.",(787) 534-7276,"Calle 988 Parcelas, 314, Luquillo, 00773, Puerto Rico",18.346141,-65.7116418,Luquillo,Coffee Shops
Passion Berry,(787) 468-7070,"Kiosko #16, Kioskos de Luquillo, Luquillo, 00773, Puerto Rico",18.3802944,-65.7369938,Luquillo,Coffee Shops
El Cafecito Rústico,(787) 468-0777,"Km 41 3 Calle 4, Luquillo, 00773, Puerto Rico",18.3525323,-65.69252159999999,Luquillo,Coffee Shops
Café Jardín ECO-AMICA,(787) 668-3079,"Carr 991 km. 0.1, Luquillo, 00773, Puerto Rico",18.3633274,-65.7224988,Luquillo,Coffee Shops
Vive La Vida Brunch & Waves,,"97HM+VFV, Calle C, Luquillo, 00773, Puerto Rico",18.3797448,-65.7163156,Luquillo,Coffee Shops
Nesymar Coffee Shop,(787) 470-7727,"Carr. 191, Km.0 Hm.3, Palmer, Río Grande 00721, Puerto Rico",18.369914,-65.7699822,Luquillo,Coffee Shops
Antique Bakery,(787) 395-0402,"Luquillo, 00773, Puerto Rico",18.3735395,-65.7204498,Luquillo,Coffee Shops
Food court/Kioskos de Luquillo,,"97J8+CCX Kioskos de Luquillo, Luquillo, 00773, Puerto Rico",18.38112,-65.7339052,Luquillo,Coffee Shops
Capital Burger,(787) 468-1070,"64 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3766412,-65.71658339999999,Luquillo,Coffee Shops
16 grados,(787) 556-8788,"Playa La Pared, Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.3761659,-65.71465309999999,Luquillo,Coffee Shops
Latin Gyros,(787) 889-4801,"352 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3718732,-65.715672,Luquillo,Coffee Shops
Frutera Flores,(787) 889-1155,"Barrio mameyes 1 carr 3, km32 H 9, Luquillo, 00773, Puerto Rico",18.3761017,-65.7548683,Luquillo,Coffee Shops
Luna Coffee & Latin Kitchen,(787) 274-2311,"352 Av. Américo Miranda, San Juan, 00927, Puerto Rico",18.3996731,-66.0681191,Luquillo,Coffee Shops
El Tipico,(787) 514-1564,"119 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3751949,-65.7154139,Luquillo,Coffee Shops
Sin Prisa Coffee Shop,(787) 455-5963,"1804 C. Loíza, San Juan, 00911, Puerto Rico",18.4514175,-66.05944769999999,Luquillo,Coffee Shops
Gostosos exprés Luquillo,(787) 550-1875,"Playa la pared col, Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.3759125,-65.7147299,Luquillo,Coffee Shops
TAKIRRIQUEÑO LUQUILLO,(787) 953-4413,"Km0.1 Carr.991, Luquillo, 00773, Puerto Rico",18.3634532,-65.7227772,Luquillo,Coffee Shops
Revolution Pizza Shop,(787) 657-8251,"solar 34, Luquillo, 00773, Puerto Rico",18.3807469,-65.73562869999999,Luquillo,Coffee Shops
Novas Cafe,(787) 534-8674,"I7 Av. Baralt, Fajardo, 00738, Puerto Rico",18.3366924,-65.663311,Luquillo,Coffee Shops
El Hamberguito y algo Más,(787) 420-1410,"PR-3 Km 41.1, Luquillo, 00773, Puerto Rico",18.3523565,-65.6928448,Luquillo,Coffee Shops
RICO PAN BAKERY 2,(787) 953-4134,"96CM+W2, Palmer, Río Grande 00745, Puerto Rico",18.3723208,-65.7673909,Luquillo,Coffee Shops
Kiosko #7 De Sonia Y Peyin,(787) 657-7815,"97J6+2WJ, Luquillo, 00773, Puerto Rico",18.3800841,-65.73772079999999,Luquillo,Coffee Shops
Las Vistas Café,(787) 655-7053,"#83 C. 2, Fajardo, 00738, Puerto Rico",18.3675806,-65.62512219999999,Luquillo,Coffee Shops
La Fonda Gourmet,(787) 556-6022,"111 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3762692,-65.7157204,Luquillo,Coffee Shops
Espresso Lab Coffee Shop,(787) 253-9000,"8020 Tartak St Hyatt Centric San Juan, Lobby, 8020 José M. Tartak Ave, Carolina, 00979, Puerto Rico",18.4406718,-66.02198229999999,Luquillo,Coffee Shops
Hacienda San Pedro,(787) 274-1011,"1350 Ashford Ave, San Juan, 00907, Puerto Rico",18.4550466,-66.0690455,Luquillo,Coffee Shops
The Ossobuco,(787) 358-3595,"C. Marginal, Luquillo 00773, Puerto Rico",18.3811855,-65.7337417,Luquillo,Coffee Shops
Puerto Puro Coffee,(939) 652-9202,"PR-3, Luquillo, 00773, Puerto Rico",18.3806449,-65.7350842,Luquillo,Coffee Shops
Boardrider's Surf Bar and Grill,,"US, 25 Calle Veve Calzada, Luquillo, 00773, Puerto Rico",18.376575,-65.7150545,Luquillo,Jangueo
Terruño,(787) 889-8989,"PR-3, Luquillo, 00773, Puerto Rico",18.380364,-65.7367238,Luquillo,Coffee Shops
La Maquina Coffee Shop,(787) 951-3286,"PR-25, Santurce, San Juan 00907, Puerto Rico",18.4520625,-66.0763125,Luquillo,Coffee Shops
Panadería El Tropezón,(787) 690-1468,"18°22'08.1""N, W 1 Puerto Rico 2 #65°43'10.9, Guaynabo, Luquillo 00966, Puerto Rico",18.3689186,-65.7196821,Luquillo,Coffee Shops
La Medica Barra de Cafe By Zinnia,(787) 463-2407,"L 583 Ave Pontezuela, Carolina, 00983, Puerto Rico",18.4265051,-65.9829383,Luquillo,Coffee Shops
Emilee's Souvenirs,(787) 500-7131,"KIOSKO 46, BALNEARIO LA MONSERRATE, C. Marginal, Luquillo, 00773, Puerto Rico",18.3809016,-65.7348104,Luquillo,Coffee Shops
Hacienda San Pedro,(787) 523-5147,"211 Av. Ing. Manuel Domenech, San Juan, 00918, Puerto Rico",18.4151705,-66.0601792,Luquillo,Coffee Shops
Buen Amanecer,(787) 505-4131,"2 Calle A, Luquillo, 00773, Puerto Rico",18.3765461,-65.7201068,Luquillo,Coffee Shops
Drink&Play Rest.,,"97J7+6MR, C. Marginal, Luquillo, 00773, Puerto Rico",18.3806308,-65.7358739,Luquillo,Coffee Shops
Paolo's Coffee,,"401 C. del Parque, San Juan, 00912, Puerto Rico",18.4452617,-66.0658325,Luquillo,Coffee Shops
Hacienda San Pedro,(787) 433-0091,"318 Avenida José de Diego, San Juan, 00923, Puerto Rico",18.4469101,-66.0679083,Luquillo,Coffee Shops
Paseo Coffee Shop,(787) 354-7875,"154 P.º de Diego, San Juan, 00925, Puerto Rico",18.3982305,-66.0476094,Luquillo,Coffee Shops
Robertito Pizza,,"97GJ+R2W, Plaza De Oriente Shopping Center, PR-3, Luquillo, 00773, Puerto Rico",18.3770721,-65.72009369999999,Luquillo,Coffee Shops
El Cielo Coffee Shop,(787) 408-8986,"2250 Calle Celestial, Carolina, 00979, Puerto Rico",18.4316011,-66.00585749999999,Luquillo,Coffee Shops
El Cafecito,(787) 863-1000,"1000 Avenida El Conquistador, Fajardo, 00738, Puerto Rico",18.3590098,-65.6275283,Luquillo,Coffee Shops
Café Comunión,(787) 208-1789,"1616 PR-25, San Juan, 00909, Puerto Rico",18.4439231,-66.0657765,Luquillo,Coffee Shops
Boca Boca Generales,,"CX43+5XH, San Juan, 00923, Puerto Rico",18.4053911,-66.0449995,Luquillo,Coffee Shops
Gustos Coffee,,"CXPV+97M, Arrivals Ave, Carolina, 00979, Puerto Rico",18.4360159,-66.0072387,Luquillo,Coffee Shops
Sama,(787) 223-9773,"A2, Luquillo, 00773, Puerto Rico",18.3776902,-65.7161229,Luquillo,Coffee Shops
Café La Estación,(787) 769-6200,"Ave. 65 Infanteria. Km 6.8 Int. PR-887 San Anton, Carolina, 00985, Puerto Rico",18.3979982,-65.9894111,Luquillo,Coffee Shops
Luquillo Beach Bakery Brunch & Lunch,(787) 912-8801,"153 Calle Marginal, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3795427,-65.743743,Luquillo,Panaderías
Antique Bakery,(787) 395-0402,"Luquillo, 00773, Puerto Rico",18.3735395,-65.7204498,Luquillo,Panaderías
"Panderri Bakery & Restaurant /Breakfast, Lunch,Dinner & Brunch",(787) 602-4000,"Carretera 193, 4 Condominio, Luquillo, 00773, Puerto Rico",18.3802399,-65.7213572,Luquillo,Restaurantes
Panadería El Tropezón,(787) 690-1468,"18°22'08.1""N, W 1 Puerto Rico 2 #65°43'10.9, Guaynabo, Luquillo 00966, Puerto Rico",18.3689186,-65.7196821,Luquillo,Panaderías
"Alicia's Bakery, Brunch & Lunch.",(787) 534-7276,"Calle 988 Parcelas, 314, Luquillo, 00773, Puerto Rico",18.346141,-65.7116418,Luquillo,Panaderías
Charlene Homestyle Cakes,(787) 863-4750,"PR-3 Km 41.1, Luquillo, 00773, Puerto Rico",18.3526194,-65.69307119999999,Luquillo,Panaderías
Rico Pan Bakery,(787) 657-5800,"Zarzal, Río Grande 00745, Puerto Rico",18.3759833,-65.7865388,Luquillo,Panaderías
Panadería Monte Brisas,(939) 293-6546,"Ave el Conquistador, Fajardo, 00738, Puerto Rico",18.3423529,-65.6567853,Luquillo,Panaderías
Panadería Alturas de Río Grande,(787) 887-4814,"31 Calle 1 A, Río Grande, 00745, Puerto Rico",18.3789306,-65.8453158,Luquillo,Panaderías
A Fuego Bar & Restaurant,(787) 534-3360,"Kioskos de Luquillo #50, Luquillo, 00773, Puerto Rico",18.3809713,-65.7345346,Luquillo,Restaurantes
El Patio 773,,"Playa La Pared, Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.3762695,-65.71467679999999,Luquillo,Jangueo
El Flamboyán,(787) 889-2928,"97JH+4CM, PR-193, Luquillo, 00773, Puerto Rico",18.3803293,-65.7214594,Luquillo,Jangueo
Boardrider's Surf Bar and Grill,,"US, 25 Calle Veve Calzada, Luquillo, 00773, Puerto Rico",18.376575,-65.7150545,Luquillo,Jangueo
Drink&Play Rest.,,"97J7+6MR, C. Marginal, Luquillo, 00773, Puerto Rico",18.3806308,-65.7358739,Luquillo,Jangueo
El Tipico,(787) 514-1564,"119 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3751949,-65.7154139,Luquillo,Jangueo
Carabalí Bar & Grill,(787) 355-0773,"Avenida A, Luquillo 00773, Puerto Rico",18.3645181,-65.7636588,Luquillo,Jangueo
CNOTE Jazz Club,(787) 918-0895,"156 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3756913,-65.714893,Luquillo,Jangueo
MojitoLab,(787) 512-6969,"7 C. Marginal, Luquillo, 00773, Puerto Rico",18.381074,-65.7340672,Luquillo,Jangueo
Calle 13 Mexican Cantina & Tequila Bar,(787) 719-4079,"Rout 3, Cll 13 De Julio KM 34.5, Luquillo, 00773, Puerto Rico",18.3802325,-65.7372567,Luquillo,Jangueo
El Jefe Burger Shack And Mojito Factory,(787) 604-0644,"Rout 3, KM 34.5, Cll 14 De Julio, Luquillo, 00773, Puerto Rico",18.3801864,-65.73729519999999,Luquillo,Jangueo
Edelweiss Bar & Grill,(787) 355-0888,"C. Marginal, Luquillo, 00773, Puerto Rico",18.3807364,-65.7353749,Luquillo,Jangueo
Bikini Sport Bar,(787) 632-1976,"Luquillo, 00773, Puerto Rico",18.3808717,-65.7348052,Luquillo,Jangueo
5 o'Clock Somewhere Bar,(787) 980-9769,"6000 Blvd. Río Mar, Río Grande, 00745, Puerto Rico",18.3889348,-65.75535479999999,Luquillo,Jangueo
Asador Boricua,(787) 671-3233,"km32.9 PR-3, Luquillo, 00773, Puerto Rico",18.3749241,-65.7579934,Luquillo,Jangueo
Rincón del Sabor,(787) 556-9760,"263 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3743119,-65.71546900000001,Luquillo,Jangueo
La Parrilla,(787) 889-0590,"PR-193, Luquillo, 00773, Puerto Rico",18.3799454,-65.73818419999999,Luquillo,Jangueo
TAKIRRIQUEÑO LUQUILLO,(787) 953-4413,"Km0.1 Carr.991, Luquillo, 00773, Puerto Rico",18.3634532,-65.7227772,Luquillo,Jangueo
The Ossobuco,(787) 358-3595,"C. Marginal, Luquillo 00773, Puerto Rico",18.3811855,-65.7337417,Luquillo,Jangueo
"Restaurante Jibaro's Borinquen, Kiosko 22",(787) 655-7312,"Kiosko 22, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3804132,-65.7364224,Luquillo,Restaurantes
Bungalu Rest & Bar,(939) 282-6471,"PR-968, Río Grande, 00745, Puerto Rico",18.3708828,-65.7686495,Luquillo,Jangueo
Gringos Sport And Bar,,"Luquillo, 00773, Puerto Rico",18.3809334,-65.73462649999999,Luquillo,Jangueo
Sama,(787) 223-9773,"A2, Luquillo, 00773, Puerto Rico",18.3776902,-65.7161229,Luquillo,Jangueo
La Monserrate Liquor Store,,"66 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3764308,-65.7161713,Luquillo,Jangueo
Local’s BBQ&Grill,(787) 941-7733,"Playa La Pared, 9 Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.3759641,-65.7146794,Luquillo,Food Trucks
Pa’l Yunque Food Park,(908) 244-4757,"96CJ+583, 34 1 min, Palmer, Río Grande 00745, Puerto Rico",18.3704101,-65.7692679,Luquillo,Food Trucks
"""FOOD TRUCK"" Luquillo",(787) 909-1229,"Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.377378,-65.7156953,Luquillo,Food Trucks
El Patio 773,,"Playa La Pared, Cll Herminio Diaz Navarro, Luquillo, 00773, Puerto Rico",18.3762695,-65.71467679999999,Luquillo,Food Trucks
Rellena’o #40,(939) 223-9934,"Kiosko 40, PR-3, C. Marginal, Luquillo, 00773, Puerto Rico",18.3807668,-65.7352571,Luquillo,Food Trucks
TAKIRRIQUEÑO LUQUILLO,(787) 953-4413,"Km0.1 Carr.991, Luquillo, 00773, Puerto Rico",18.3634532,-65.7227772,Luquillo,Food Trucks
Los Taquitos Food Truck,(787) 988-4904,"Brisas Del Mar, Luquillo, 00773, Puerto Rico",18.3770327,-65.7204043,Luquillo,Food Trucks
The Famous Trailer Ribs,(787) 556-2221,"96HX+GW4, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3787506,-65.7501262,Luquillo,Food Trucks
El Carretón de Leo,(939) 349-4146,"Calle 2, Luquillo, 00773, Puerto Rico",18.3768488,-65.7202423,Luquillo,Food Trucks
"Simple Food -""Breakfast & Lunch""",(787) 534-8888,"60 Cll 14 De Julio, Luquillo, 00773, Puerto Rico",18.3760116,-65.71640239999999,Luquillo,Food Trucks
PARAÍSO LIMÓN,(787) 228-7450,"Playa Fortuna, Luquillo 00773, Puerto Rico",18.3788588,-65.7415032,Luquillo,Food Trucks
"Restaurante Jibaro's Borinquen, Kiosko 22",(787) 655-7312,"Kiosko 22, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3804132,-65.7364224,Luquillo,Restaurantes
Con-Tenedores Food Truck Park,(787) 360-9393,"45WP+3RH, Bo, Humacao, 00791, Puerto Rico",18.1451794,-65.8128978,Luquillo,Food Trucks
La Fonda Gourmet,(787) 556-6022,"111 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3762692,-65.7157204,Luquillo,Food Trucks
Ta' Carbón - Smoke & Grill,(787) 863-8569,"Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3751859,-65.7154224,Luquillo,Food Trucks
Food court/Kioskos de Luquillo,,"97J8+CCX Kioskos de Luquillo, Luquillo, 00773, Puerto Rico",18.38112,-65.7339052,Luquillo,Food Trucks
7 Seas Food Park,,"Carr 987 Km 4.8, Las Croabas, Fajardo 00738, Puerto Rico",18.365248,-65.6350949,Luquillo,Food Trucks
Vive La Vida Brunch & Waves,,"97HM+VFV, Calle C, Luquillo, 00773, Puerto Rico",18.3797448,-65.7163156,Luquillo,Food Trucks
Miramar Food Truck Park,(787) 398-3305,"1006 Av. de la Constitución, San Juan, 00907, Puerto Rico",18.4531242,-66.07851149999999,Luquillo,Food Trucks
El Punto del Rico Coco,(939) 458-5151,"Río Grande, 00745, Puerto Rico",18.3663066,-65.7705545,Luquillo,Food Trucks
Kiosko #48,,"97J8+95F, Luquillo, 00773, Puerto Rico",18.3809469,-65.7345857,Luquillo,Food Trucks
Mi Favorito 2 #49,(787) 955-5584,"97J8+96R, Playa Fortuna, Luquillo 00773, Puerto Rico",18.3809806,-65.7344723,Luquillo,Food Trucks
El Jefe Burger Shack And Mojito Factory,(787) 604-0644,"Rout 3, KM 34.5, Cll 14 De Julio, Luquillo, 00773, Puerto Rico",18.3801864,-65.73729519999999,Luquillo,Food Trucks
Cupey Food Truck Park,,"PR-176, antes calle Tejas, Ave Victor M Labiosa, San Juan, 00926, Puerto Rico",18.375297,-66.05441569999999,Luquillo,Food Trucks
