place_id,nombre,telefono,direccion,municipio,latitud,longitud,categoria_principal,categorias_detectadas_busqueda,subcategorias_sugeridas,business_status,google_types
ChIJVR9Ie9jVHIwRySWndJL38ME,First Medical Cannabis,(787) 309-4667,"3012 Puerto Rico 5108, Ponce, 00716, Puerto Rico",Ponce,18.0198453,-66.5993958,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJxxAejYwzHYwRrwkSelRxmAk,Dream Cannabis Dispensary,(787) 316-8841,"25 Calle 25 de Julio, Yauco, 00698, Puerto Rico",Yauco,18.0333078,-66.849527,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJX9aMMR3VHIwRyBrZmVVQCn8,Weedco Dispensary,(787) 229-6000,"Plaza San Cristóbal, 2003 Carr PR-506, suite 101, Coto Laurel, Ponce 00780, Puerto Rico",Coto Laurel,18.0412591,-66.5475788,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJBagUnC3THIwRCZZk8y7Wxx8,Sinsemilla Juana Diaz,(787) 419-5420,"Desvio Victor Cruz Esquina Munoz Rivera, Industrial Park, Carr. 584 Km. 0.4, Juana Díaz, 00795, Puerto Rico",Juana Díaz,18.0437965,-66.504644,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJr70n4zU3A4wRgW2SXC_weW4,CannaWay Dispensary,(787) 663-6006,"BO Barrancas CARR 771 KM. HM 0.2, Barranquitas, 00794, Puerto Rico",Barranquitas,18.1889189,-66.31527419999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJF4JgeqJJA4wRwE7uzGCk9IE,CannaGrow Dispensary,(787) 434-0060,"175 Avenida Luis A. Santos Flores, Cidra, 00739, Puerto Rico",Cidra,18.1828994,-66.15801929999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ72yPwphhA4wRPGX1TvHo2JA,TETRA Dispensary,(787) 773-1638,"Lomas de Carolina, 65th Infantry Avenue, Km 11.0, Marginal 3, Carolina, 00987, Puerto Rico",Carolina,18.3748694,-65.948861,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ9S4E6YcZA4wRMwecZqoGRRY,TETRA Dispensary,(787) 773-1637,"Centro Comercial, Plaza Puerta del Sol, PR-2, Manatí, 00926, Puerto Rico",Manatí,18.4310373,-66.4927438,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ1Z2-QSdpA4wRAxMRryaOZfE,TETRA Dispensary,(787) 773-1635,"508 Av. Tte. César Luis González, San Juan, 00920, Puerto Rico",San Juan,18.4148258,-66.0659324,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ4xzcPoVpA4wRkbWJ--AMaB0,Tetra Dispensary,(787) 945-2996,"Catala Bld, Carazo St # 2, Guaynabo, 00969, Puerto Rico",Guaynabo,18.361,-66.1111466,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJb6IUvJMXA4wRcAai1uRM_yU,TETRA Dispensary,(787) 290-0033,"PR-2, km. 39.3, Local FS-2, Vega Baja, 00693, Puerto Rico",Vega Baja,18.4464481,-66.3981585,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJByQeU9FJA4wRP_CF0Vj0Yfw,"Weedco Dispensary, Cayey",(939) 229-5777,"4R5R+9QH, PR-1, Cayey, 00736, Puerto Rico",Cayey,18.1084375,-66.1580625,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJgWSqbWppA4wRzs3isVdmbCU,Dispensario Farma Verde Cupey,(787) 773-1469,"Carr.176 KM 1.2 Calle Atlanta, Lote A, 1 Bo Local #2, San Juan, 00926, Puerto Rico",San Juan,18.3823646,-66.0567442,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJDac4cohrA4wRhkf_1FtsD5I,TETRA Dispensary,(787) 705-3337,"A-15 Calle Acacia, Esquina, Av. Lomas Verdes, Bayamón, 00956, Puerto Rico",Bayamón,18.3824358,-66.1458492,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJL3SepgFpA4wRM9UeD6vKzqU,Green Health PR | San Juan | Cannabis Dispensary,(787) 565-7177,"Avenida Marginal Kennedy, Sector Bechara KM 3.4, San Juan, 00920, Puerto Rico",San Juan,18.4268518,-66.0927585,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJvZZyKBHZAowR_QmwV8rFcfw,Best Buds PR - Utuado Dispensary,(939) 905-5096,"2 Cll Washington, Utuado, 00641, Puerto Rico",Utuado,18.2656236,-66.7015497,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ_5VUGJBvA4wRIa1sLsb2JP0,Cannawave By Bwell,(939) 229-1200,"617 Av. Hipódromo, San Juan, 00909, Puerto Rico",San Juan,18.4472979,-66.07178870000001,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJPfXkY8TZAowRC4Y5CpSeje4,Dispensario Cannabis Medicinal,(939) 814-8001,"778X+6R3 Utuado Soccer, Utuado, 00641, Puerto Rico",Utuado,18.2654643,-66.7005161,Dispensarios,Dispensarios,Bienestar|Cannabis Medicinal,OPERATIONAL,establishment|health|point_of_interest
ChIJ4Wf1PAJnA4wR7A9z5Npo_PI,Dispensario Apoteka - Trujillo Alto,(787) 240-3069,"PR 877 Esquina PR 181, Andalucía Shopping Center, Local 2, San Juan, 00926, Puerto Rico",San Juan,18.3823349,-66.0274913,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJNzGT4L_nAowRyZhXRSxR0lA,Foresta Cannabis Collection,(787) 680-7447,"109 Luis Llorens Torres Ave Suite 102 Arecibo Shopping Plaza, Arecibo, 00612, Puerto Rico",Arecibo,18.4691963,-66.7222518,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ9dzQ_SZnA4wRcGSE5HjkDNY,TETRA Dispensary,(787) 945-2995,"Centro Comercial Plaza Lago Alto #14, Trujillo Alto, 00976, Puerto Rico",Trujillo Alto,18.3648185,-66.00918850000001,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJCRvaikJbA4wRt4BnhvCDkTI,Clínica Verde Dispensario Caguas,(787) 516-9979,"Ave Luis Muñoz Marín, Caguas, 00725, Puerto Rico",Caguas,18.2459561,-66.0239819,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJ-969t0E3A4wRSYDfP3WPSOU,Bwell Cannabis Dispensary Aibonito,(787) 714-8420,"Norte 165, Cll Baldorioty Local 5, Aibonito, 00705, Puerto Rico",Aibonito,18.1423108,-66.2674902,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJVYmdUd1bA4wRP32k3w6VQKE,Bwell Cannabis Dispensary Caguas,(787) 420-4206,"Caguitas Mall Local 5 Carretera #1 Bo. Pueblo, Caguas, 00725, Puerto Rico",Caguas,18.2408955,-66.0363284,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJPV6kcQdrA4wRM0lRRG4D8NU,Weedco Dispensary,(787) 229-6000,"Plaza Pradera Local #7, Call, Cll Antonia Principe, Bayamón, 00961, Puerto Rico",Bayamón,18.4291617,-66.16637349999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJXd93e0JDA4wRQrsT7F1fJho,Dispensario Encanto Tree,(787) 936-7887,"PR-169, Guaynabo, 00970, Puerto Rico",Guaynabo,18.3319308,-66.1006132,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJgzn8sB9qA4wR2wVFXMcgdtY,Dispensario Farma Verde Bayamón,(787) 725-0592,"177 Carr. 831, Bayamón, 00959, Puerto Rico",Bayamón,18.3842805,-66.14357009999999,Dispensarios,Dispensarios,Bienestar|Tienda,OPERATIONAL,establishment|health|point_of_interest|store
ChIJC_YM-0fnAowRrw6vv7kZ0QI,Bwell Cannabis Dispensary Arecibo,(787) 420-4206,"Carr. 2 KM # 80.2 CENTRO COMERCIAL GALERIA DEL NORTE IV, SPACE A,URB HATO ABAJO WARD, Arecibo, 00612, Puerto Rico",Arecibo,18.4790888,-66.7600688,Dispensarios,Dispensarios,Bienestar|Tienda|Cannabis Medicinal,OPERATIONAL,establishment|health|point_of_interest|store
ChIJ99Cwr5UzHYwRzOYdlpfJ54k,Weedco Dispensary,(787) 229-6000,"137 Yauco Plaza 1, Location 36, Yauco, 00698, Puerto Rico",Yauco,18.0245452,-66.8579446,Dispensarios,Dispensarios,Bienestar|Tienda|Cannabis Medicinal,OPERATIONAL,establishment|health|point_of_interest|store
ChIJX7cT_hVvA4wR_POEu9tSAjM,Puerto Rico Cannabis Co.,(917) 573-5121,"252 Ca. de la Tanca, San Juan, 00916, Puerto Rico",San Juan,18.464744,-66.11423549999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ4S1zHRZpA4wRSIgN6p97yfI,FLORA Dispensario,(787) 498-6050,"1000 Cll 42 SE, San Juan, 00921, Puerto Rico",San Juan,18.3996231,-66.0749266,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJNVZyN55pA4wRvMROJ6nIewk,Buddies Cannabis Dispensary,(787) 420-7727,"Bo. Monacillos, Cll Alda Edificio Sein #9, San Juan, 00926, Puerto Rico",San Juan,18.3867975,-66.0649401,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJtUhRC6ZpA4wRB78xpjY_y5I,Turf Cannabis Collection,(939) 440-4042,"450 Av. Esmeralda Local 4, Guaynabo, 00969, Puerto Rico",Guaynabo,18.3735472,-66.1103026,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJZx047obNHIwRy7apaNrtj2E,Weedco Dispensary,(787) 229-6000,"807 Carr 153, Suite 5, Santa Isabel, 00757, Puerto Rico",Santa Isabel,18.0163918,-66.3812536,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJKRDc-y49A4wR2pHefV9yJfY,Alternativa Natural,(787) 862-1607,"Carr. 6622, 3 Sector La Línea KM 1, Morovis, 00687, Puerto Rico",Morovis,18.322156,-66.423335,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJ685OI84VA4wRXeJ-mtMCSDk,Aura Dispensary,(787) 330-1002,"Carr. 165, A14 Cll 1, Toa Alta, 00953, Puerto Rico",Toa Alta,18.3899324,-66.253542,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJRQPX7xdrA4wRZRbl4ubu0eA,Yes I Cann - Dispensario Cannabis,(787) 784-0101,"3172 Av. del Valle, Mansión del Mar, Toa Baja 00949, Puerto Rico",Mansión del Mar,18.4559918,-66.1827883,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ-RTLWThpA4wRxmqjGz1IrYo,TETRA Dispensary,(787) 425-0201,"Tetra Building, 197 Federico Costas St Suite #1, San Juan, 00918, Puerto Rico",San Juan,18.4269057,-66.0713988,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJKeCeUABpA4wR4SHRUI0JqWA,Cannabea Dispensary,(939) 333-0223,"Urb, #1500 Av. Américo Miranda, San Juan, 00921, Puerto Rico",San Juan,18.3973904,-66.0883398,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJCz4agU5bA4wRHV-1GVSnCq4,Earth Gift Cannabis Dispensary,(787) 238-6664,"Shopping Center Local, Cll 7b, Caguas, 00727, Puerto Rico",Caguas,18.2241893,-66.04740679999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJDTURDD9nA4wRYRdMHmZd4_0,TETRA Dispensary,(787) 773-1639,"Escorial Shopping Village, Carolina, 00987, Puerto Rico",Carolina,18.3946244,-65.9930176,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ_-HNMJ-xAowRCEoGm7t6IcU,TETRA Dispensary,(787) 238-8405,"PR-2 Km 143 3, Bo Intersection PR-402, Añasco, 00610, Puerto Rico",Añasco,18.2963745,-67.1586892,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJZ5xmbZJvA4wRyZIRUaGkzOY,BLeaf Dispensary,(787) 728-1986,"Marginal Baldorioty de Castro Norte Shopping Center Local #18, San Juan, 00911, Puerto Rico",San Juan,18.4475237,-66.0509173,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ6z381oBBA4wRIAJbdudtMoo,Dispensario Pronatura Cannabis,(939) 204-6404,"X-16, Av. Las Cumbres, Bayamón, 00956, Puerto Rico",Bayamón,18.3659887,-66.1710066,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJteMCwgJpA4wRsO2oHeTok9I,Biogrow Cannabis Corp.,(787) 766-6900,"Reparto Industrial Sein, 1550 C. Juan Ponce de León, San Juan, 00926, Puerto Rico",San Juan,18.385176,-66.0650891,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJvSGDtzsVA4wR_I2xLfhCjmU,Bloom* Cannabis Dispensary,(787) 994-4048,"Carr 2 Km 28, 9 Bo Local #1, Vega Alta, 00692, Puerto Rico",Vega Alta,18.4130455,-66.3079068,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ4QQ9hPBnA4wRx6xBdMiOZwU,Dispensario Farma Verde 65th Rio Piedras,(787) 625-0344,"solar #10, San Juan, 00924, Puerto Rico",San Juan,18.3950692,-66.0395351,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJ4xT3_ksVA4wRehEuxh0YOAo,Dispensario Farma Verde Dorado,(787) 520-7321,"Carr 693, Classic Court, 54 Avenida Blvd Nogal, Dorado, 00646, Puerto Rico",Dorado,18.4652147,-66.2752457,Dispensarios,Dispensarios,Bienestar|Tienda,OPERATIONAL,establishment|health|point_of_interest|store
ChIJDQlEvTtpA4wREz2ddzy6bhc,Cruz Verde Dispensario,(939) 715-1103,"264-B Av. Jesús T. Piñero, San Juan, 00927, Puerto Rico",San Juan,18.4073197,-66.06371539999999,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJC1Y3pLgUA4wRGQ2rH3vlxgs,Nextgen Pharma,(787) 420-0033,"C. A, Toa Baja, 00949, Puerto Rico",Toa Baja,18.445888,-66.25356909999999,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJFY7sHfI3A4wRcn6bOGU2JF8,Yerba Santa,(787) 900-1915,"Yerba Santa Carr. 719 Km. 1.6 Bo. Helechal Sect, Barranquitas, 00794, Puerto Rico",Barranquitas,18.1749591,-66.306483,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJp7WCwFBpA4wR8eZpoG8v-zE,Sinsemilla,(787) 301-0420,"1781 Ave Paz Granela, San Juan, 00921, Puerto Rico",San Juan,18.3867712,-66.0977499,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJqZbRWtXdAowRTlZHb7bUyBg,Cura Verde Cannabis,(787) 820-8476,"Carr 129 KM 15.0 Bo, Hatillo 00659, Puerto Rico",Bayaney,18.3632627,-66.80251369999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJSfj03XPnAowRdov7EzFYhLE,Best Buds PR - Hatillo Dispensary,(787) 965-0066 ext. 2000,"Carr #2 Km 84.8 Edificio 313 B, Hatillo 00659, Puerto Rico",Carrizales,18.4884219,-66.79910079999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJa-NYQh3LHIwRpR46tdAtYXo,Bwell Cannabis Dispensary Salinas,(787) 420-4206,"Plaza Salinas, PR-180 Local B-2, Salinas, 00751, Puerto Rico",Salinas,17.9723969,-66.2907662,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJg5jlEc0zHYwR-5OX14eUnpY,Bgreen Cannabis Dispensary,(787) 229-6000,"PR-128 Km 0.5 Ste 305 Yauco Plaza 1, Yauco, 00698, Puerto Rico",Yauco,18.0244894,-66.8579606,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJx0AHMjArHYwRyNOvb0bIeNA,Dispensario Moña Verde,(787) 992-7216,"1129 Av. Muñoz Rivera Suite 2, Ponce, 00717, Puerto Rico",Ponce,17.9979353,-66.6210777,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJBQhnlR_NHIwR8UKePbbB5iM,Bgreen Cannabis Dispensary,(787) 229-6000,"Pr-153 Km 7.2 Bo Jauca 2, Ste 14 Plaza Santa Isabel, Santa Isabel, 00757, Puerto Rico",Santa Isabel,18.016382,-66.381222,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJ3ZXnX1plA4wRF828gIBpYpo,Dispensario Farma Verde Isla Verde,(787) 998-2420,"Av. Isla Verde, Carolina, 00979, Puerto Rico",Carolina,18.4436914,-66.0280366,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJJbALPlGzAowRGEm2tDRXaCY,Weeds Dispensary,(787) 476-1860,"Calle Jose G. Padilla Parque Industrial Maria L. Arcelay Edificio 2 Modulo 2 Suite 105, Mayagüez, 00682, Puerto Rico",Mayagüez,18.2137339,-67.15412599999999,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJw9z9Ek_FAowRCp9pk5dcZSo,Green Vibes,(787) 675-6680,"PR-129, Lares, 00669, Puerto Rico",Lares,18.3093448,-66.87685429999999,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJu_7b-T5pA4wRGTGndPt3ZyY,HerbaCann Apothecary,(787) 523-6532,"#4 C. México, San Juan, 00917, Puerto Rico",San Juan,18.4246416,-66.0570762,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJkYDArk9BA4wRb1SjWZvieao,Dispensario Cannabis Pharmacy Green,(787) 870-1212,"Carr. 861 Km 6.4, Local #2, Toa Alta, 00953, Puerto Rico",Toa Alta,18.3674104,-66.2226874,Dispensarios,Dispensarios,Tienda|Cannabis Medicinal,OPERATIONAL,establishment|point_of_interest|store
ChIJJWl8sJpoA4wRn5nJnNSJigY,Senses Med Center,(939) 229-1120,"San Juan, 00925, Puerto Rico",San Juan,18.4094808,-66.0572024,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJ8WTQ0rc7A4wRC0yjNHM3EC8,Solución Natural - Dispensario,(787) 699-8050,"BarrioBarros, 6JR2+3PX, State Rte 155, Orocovis, 00720, Puerto Rico",Orocovis,18.2402493,-66.3981532,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJQYySeTFhA4wR1A2aSqXfkyw,Dispensario Farma Verde Canóvanas,(787) 966-7969,"Plaza Rial, Local 3A & 3B, Canovanas, Canóvanas 00729, Puerto Rico",Canovanas,18.3725205,-65.901498,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJM8LDA1QzA4wRrUflny4gciY,Sinsemilla Coamo,(787) 336-0420,"Coamo Plaza Shopping Local #28 KM.HM 13.7 Carr 153, Coamo, 00769, Puerto Rico",Coamo,18.0598649,-66.3696846,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJcx7fTKazAowRicTfFnbSiCk,Greencare - Dispensario,(787) 827-8080,"Plaza Santa Teresa, 915 Av. Sta. Teresa Jornet Suite 4, Mayagüez, 00682, Puerto Rico",Mayagüez,18.1609326,-67.14963829999999,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJS4kebO6zHIwRbKnluNcbzcA,Tree Life Dispensario,(787) 686-7493,"1 San Vicente Mall, Sector Melania, PR-3 Km 141.8, Guayama, 00784, Puerto Rico",Guayama,17.9666208,-66.1316567,Dispensarios,Dispensarios,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJwyEfy_DVHIwRldZvxaaXQCk,Crunch Fitness - Ponce,(787) 987-7230,"Plaza Del Caribe, Ponce, 00716, Puerto Rico",Ponce,17.9889926,-66.6097869,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJR26QqxcqHYwRnl0_MV33XNE,Planet Fitness,(787) 284-4251,"C. Baramaya, Ponce, 00777, Puerto Rico",Ponce,17.99744,-66.63901000000001,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Spa|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest|spa
ChIJy_dNa3UqHYwRKSOE3c6uHDs,HCOA Fitness,(787) 843-4111,"Calle Ferrocarril 471, Suite 121, Ponce, 00717, Puerto Rico",Ponce,18.0054236,-66.6191177,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJOURKzUMrHYwRu_ClsBs202g,Valher ProFitness,(939) 414-1687,"2967+WP6, Ponce, 00728, Puerto Rico",Ponce,18.0119911,-66.6357064,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJsZB4HGzVHIwRkfOxMZaefZ4,Fit Lab Ponce,(787) 601-4866,"104 C. Atocha suite 9, Ponce, 00730, Puerto Rico",Ponce,18.0155435,-66.6138095,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJY9Tph3nVHIwR_yQsssQIs34,Optimal Fitness,(939) 928-9202,"Cll Fatima, Ponce, 00730, Puerto Rico",Ponce,18.0375541,-66.5858985,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJhf6LKIvVHIwRc1UVUS6sNZY,EnerGym Ponce,(787) 319-7007,"2371 Las Américas Ave, Ponce, 00730, Puerto Rico",Ponce,18.0038285,-66.6155285,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJdyQoxxfXHIwRYmAkksziXLE,Quality Strength,(787) 315-8639,"Calle 6 Urb Jardines De, Ponce, 00716, Puerto Rico",Ponce,18.0171994,-66.59914960000002,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJI8ncUADVHIwRiSJHRpGntz4,RCL STUDIO,(787) 248-3960,"94 C. Unión, Ponce, 00730, Puerto Rico",Ponce,18.0132536,-66.6146918,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJr9VEXh7VHIwR9K2mTsLups8,Yes Fitness Workout Studio,(939) 228-6088,"2341 Av. Las Américas Lote #4, Ponce, 00717, Puerto Rico",Ponce,18.0039239,-66.6158501,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJszUY3THVHIwRKcr4MKTGcTE,Jungle Fitness,(787) 677-5429,"42 C. León, Ponce, 00730, Puerto Rico",Ponce,18.0163874,-66.6133826,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJhZGoSY0rHYwRIQ2dItoPkhI,Gimnasio El Callejón,(787) 312-0139,"2968+H24, Callejón Santiago, Ponce, 00728, Puerto Rico",Ponce,18.0113971,-66.63493129999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJI0u9hv8pHYwR0LL9bnNO4K4,Be Fit Nutrition Club,(787) 616-8382,"23 Av. Padre Noel #37, Ponce, 00716, Puerto Rico",Ponce,17.9813358,-66.6201636,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJW7dppZIrHYwRlmaSx2_pVvQ,White Lion Crossfit,(787) 923-2525,"X9W9+64Q, Ponce, 00716, Puerto Rico",Ponce,17.9955844,-66.6321334,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Crossfit,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJ7foBf8LTHIwRQU5rOGL0BPw,Infinity Gym,(787) 942-3575,"Urbanicacion Orta, PR-14, Juana Díaz, 00795, Puerto Rico",Juana Díaz,18.0524721,-66.5137207,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJdfg6HgoqHYwRQdZ3JqFekb0,Complejo Deportivo PUCPR,(787) 841-2000,"Ponce, 00717, Puerto Rico",Ponce,17.9981399,-66.61950209999999,Gimnasios,Gimnasios,General,OPERATIONAL,establishment|point_of_interest
ChIJW6P6kpjVHIwRcfEJ-SXN7ts,Max Effort Ponce,(787) 399-1102,"102 Cll Alcazar #1802, Ponce, 00716, Puerto Rico",Ponce,18.0133174,-66.60404439999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJewuMpxPVHIwR20yUiD_Mh-w,Overhyped Fitness Club,(787) 359-9321,"Edificio 8161, Calle Concordia STE 3, Ponce, 00717, Puerto Rico",Ponce,18.0087646,-66.61438009999999,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJcZRU9hHTHIwRP0PTlJx0LAk,Brava Fitness Club,(787) 668-9998,"Torre Sofia, 1825 Calle Navarra, Ponce, 00730, Puerto Rico",Ponce,18.0271886,-66.5955975,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
ChIJFRzEIohrA4wRMNKHxS0XzEw,HOT N FITNESS GYM,(939) 288-7773,"Carr. PR 2 KM 16.6 Bo, Candelaria, Toa Baja 00949, Puerto Rico",Candelaria,18.4061581,-66.2040167,Gimnasios,Gimnasios,Gimnasio General|Bienestar|Fitness,OPERATIONAL,establishment|gym|health|point_of_interest
